"LURN_SAK","INCIDENT_DATE","STAT","STAT_DESC","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
18590986,"2018-05-25 16:25:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","20300 LAKE CANYON DR","WALNUT","91789","918-03357-2938","2938","03357","CA0190020","WALNUT","N"
18590979,"2018-05-25 16:30:00","385","THEFT, PETTY: Auto Parts And Accessories","44300 20TH ST W","LANCASTER",,"918-10345-1126","1126","10345","CA0190024","LANCASTER","N"
18590854,"2018-05-25 16:47:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","13400 MULBERRY DR","WHITTIER",,"918-08087-0491","0491","08087","CA0190004","NORWALK","N"
18598128,"2018-05-25 17:05:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","800 W AVENUE K","LANCASTER",,"918-10889-1124","1124","10889","CA0190024","LANCASTER","N"
18590957,"2018-05-25 17:20:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","CORRAL AND SOLSTICE CYN","MALIBU","90265","918-03126-1014","1014","03126","CA0190022","MALIBU/LOST HILLS","N"
18590999,"2018-05-25 17:20:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","NEWBY AVE AND ROSEMEAD BLVD","ROSEMEAD","91770","918-06376-0530","0530","06376","CA0190005","TEMPLE","N"
18590928,"2018-05-25 17:30:00","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","700 W ARROW HWY","SAN DIMAS","91773","918-02742-0814","0814","02742","CA0190008","SAN DIMAS","N"
18590853,"2018-05-25 17:35:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","21700 S WILMINGTON AVE","CARSON","90810","918-05459-1628","1628","05459","CA0190016","CARSON","N"
18590954,"2018-05-25 17:50:00","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","ACACIA AVE AND COMPTON BLVD","COMPTON",,"918-07324-2835","2835","07324","CA0190042","COMPTON","N"
18590890,"2018-05-25 18:10:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","12300 SOUTH ST","ARTESIA","90701","918-11812-1348","1348","11812","CA0190013","LAKEWOOD","N"
18595369,"2018-05-25 18:31:30","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","19400 SOLEDAD CANYON RD","CANYON COUNTRY","91351","918-07554-0613","0613","07554","CA0190006","SANTA CLARITA VALLEY","N"
18591711,"2018-05-25 19:00:00","385","THEFT, PETTY: Auto Parts And Accessories","4800 TELEGRAPH RD","LOS ANGELES",,"918-07910-0284","0284","07910","CA0190002","EAST LOS ANGELES","N"
18591018,"2018-05-25 19:20:00","342","VEHICLE BURGLARY: Truck/Cargo Van Burglary","11400 183RD ST","CERRITOS",,"918-02358-2320","2320","02358","CA01900R7","CERRITOS","N"
18590936,"2018-05-25 19:28:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","10700 FIRESTONE BLVD","NORWALK","90650","918-08091-0451","0451","08091","CA0190004","NORWALK","N"
18591154,"2018-05-25 19:37:30","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","22800 PACIFIC COAST HWY","MALIBU","90265","018-03135-1016","1016","03135","CA0190022","MALIBU/LOST HILLS","N"
18590969,"2018-05-25 19:45:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","200 LAKEWOOD CENTER MALL","LAKEWOOD","90712","918-11819-1329","1329","11819","CA0190013","LAKEWOOD","N"
18591157,"2018-05-25 20:31:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","3900 MANHATTAN BEACH BLVD","LAWNDALE","90260","918-04089-0338","0338","04089","CA0190003","SOUTH LOS ANGELES","N"
18591186,"2018-05-25 20:35:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","22700 PACIFIC COAST HWY","MALIBU","90265","918-03137-1016","1016","03137","CA0190022","MALIBU/LOST HILLS","N"
18591136,"2018-05-25 21:05:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","4000 CROSS CREEK RD","MALIBU","90265","918-03134-1015","1015","03134","CA0190022","MALIBU/LOST HILLS","N"
18591548,"2018-05-25 21:17:30","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","23500 CIVIC CENTER WAY","MALIBU","90265","918-03152-1015","1015","03152","CA0190022","MALIBU/LOST HILLS","N"
18591080,"2018-05-25 21:40:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","9300 SLAUSON AVE","PICO RIVERA","90660","918-03721-1518","1518","03721","CA0190015","PICO RIVERA","N"
18590144,"2018-05-25 22:00:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","3900 DWIGGINS ST","LOS ANGELES","90063","918-07841-0272","0272","07841","CA0190002","EAST LOS ANGELES","N"
18591297,"2018-05-25 22:05:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","800 DIVIRIAN PL","ALTADENA","91001","918-01516-0771","0771","01516","CA0190007","ALTADENA","N"
18591146,"2018-05-25 22:20:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","18800 COLIMA RD","ROWLAND HEIGHTS","91748","918-03361-2932","2932","03361","CA0190020","WALNUT","N"
18591172,"2018-05-25 23:00:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)",,,,"918-10355-1122","1122","10355","CA0190024","LANCASTER","N"
18591510,"2018-05-26 00:45:00","087","GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)","8900 SANTA MONICA BLVD","WEST HOLLYWOOD","90069","918-03406-0977","0977","03406","CA0190009","WEST HOLLYWOOD","N"
18591222,"2018-05-26 00:55:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","11900 ARTESIA BLVD","ARTESIA","90701","918-11845-1348","1348","11845","CA0190013","LAKEWOOD","N"
18606647,"2018-05-26 00:57:30","087","GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)","5300 CORSA AVE","WESTLAKE VILLAGE",,"918-03465-2263","2263","03465","CA0190022","MALIBU/LOST HILLS","N"
18591445,"2018-05-26 01:00:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","200 S WILMINGTON AVE","COMPTON","90220","918-07356-2832","2832","07356","CA0190042","COMPTON","N"
18591821,"2018-05-26 01:30:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","700 FINDLAY AVE","LOS ANGELES","90022","918-07924-0287","0287","07924","CA0190002","EAST LOS ANGELES","N"
18591793,"2018-05-26 01:30:00","385","THEFT, PETTY: Auto Parts And Accessories","15600 CAMEO AVE","NORWALK","90650","918-08150-0456","0456","08150","CA0190004","NORWALK","N"
18591494,"2018-05-26 01:30:00","350","LOCKER BURGLARY","9700 SLAUSON AVE","PICO RIVERA","90660","918-03728-1517","1517","03728","CA0190015","PICO RIVERA","N"
18592373,"2018-05-26 01:30:00","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","20300 FALLING SPRINGS DR","WALNUT",,"918-03398-2914","2914","03398","CA0190020","WALNUT","N"
18591274,"2018-05-26 02:25:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","44600 SHADOWCREST DR","LANCASTER",,"918-10362-1123","1123","10362","CA0190024","LANCASTER","N"
18591240,"2018-05-26 02:45:00","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","44400 CEDAR AVE","LANCASTER",,"918-10360-1123","1123","10360","CA0190024","LANCASTER","N"
18592475,"2018-05-26 02:45:00","387","THEFT, PETTY: From Bldgs (Church, School, Restaurant)","8900 SANTA MONICA BLVD","WEST HOLLYWOOD","90069","918-03442-0977","0977","03442","CA0190009","WEST HOLLYWOOD","N"
18591259,"2018-05-26 03:15:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","4900 DEL AMO BLVD","LAKEWOOD","90712","918-11855-1329","1329","11855","CA0190013","LAKEWOOD","N"
18591630,"2018-05-26 03:22:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","19100 GOLDEN VALLEY RD","SANTA CLARITA","91321","918-07363-0637","0637","07363","CA0190006","SANTA CLARITA VALLEY","N"
18591472,"2018-05-26 03:30:00","342","VEHICLE BURGLARY: Truck/Cargo Van Burglary","8600 CEDAR ST","BELLFLOWER","90706","918-11876-1335","1335","11876","CA0190013","LAKEWOOD","N"
18591446,"2018-05-26 04:00:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","13900 GREENBRIER AVE","BELLFLOWER","90706","918-11874-1333","1333","11874","CA0190013","LAKEWOOD","N"
18591387,"2018-05-26 04:00:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","44400 ELM AVE","LANCASTER","93534","918-10375-1123","1123","10375","CA0190024","LANCASTER","N"
18591284,"2018-05-26 04:17:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","16400 CORNUTA AVE","BELLFLOWER","90706","918-11860-1337","1337","11860","CA0190013","LAKEWOOD","N"
18591464,"2018-05-26 04:29:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","1700 60TH ST","LOS ANGELES",,"918-07716-2171","2171","07716","CA01900V3","CENTURY","N"
18591280,"2018-05-26 04:40:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","1000 E DOMINGUEZ ST","CARSON",,"918-05472-1619","1619","05472","CA0190016","CARSON","N"
18591486,"2018-05-26 04:45:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","2100 EL SEGUNDO BLVD","COMPTON","90222","918-07717-2137","2137","07717","CA01900V3","CENTURY","N"
18591469,"2018-05-26 04:45:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","38200 11TH ST E","PALMDALE","93550","918-07706-2610","2610","07706","CA01900W9","PALMDALE","N"
18591457,"2018-05-26 05:00:00","342","VEHICLE BURGLARY: Truck/Cargo Van Burglary","215TH ST AND PIONEER BLVD","LAKEWOOD","90712","918-11875-1328","1328","11875","CA0190013","LAKEWOOD","N"
18591388,"2018-05-26 05:00:30","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","44400 ELM AVE","LANCASTER",,"918-10376-1123","1123","10376","CA0190024","LANCASTER","N"
18591328,"2018-05-26 08:27:00","386","THEFT, PETTY: Bicycles","16700 BELLFLOWER BLVD","BELLFLOWER","90706","918-11864-1334","1334","11864","CA0190013","LAKEWOOD","N"
18591523,"2018-05-26 08:45:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","24600 TOWN CENTER DR","VALENCIA","91355","918-07355-0621","0621","07355","CA0190006","SANTA CLARITA VALLEY","N"
18591614,"2018-05-26 10:30:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","1900 S SANTA FE AVE","COMPTON","90220","918-07364-2845","2845","07364","CA0190042","COMPTON","N"
18591662,"2018-05-26 11:55:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","100 INDUSTRY HILLS PKWY","INDUSTRY","91744","918-06975-1417","1417","06975","CA0190014","INDUSTRY","N"
18595353,"2018-05-26 12:00:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","4100 OLYMPIC BLVD","LOS ANGELES","90023","918-08097-0278","0278","08097","CA0190002","EAST LOS ANGELES","N"
18596200,"2018-05-26 13:04:30","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","500 E PALMDALE BLVD","PALMDALE",,"918-07979-2611","2611","07979","CA01900W9","PALMDALE","N"
18591543,"2018-05-26 13:15:00","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","5900 CAPE HORN DR","AGOURA HILLS","91301","918-03151-2226","2226","03151","CA0190022","MALIBU/LOST HILLS","N"
18591606,"2018-05-26 13:15:00","386","THEFT, PETTY: Bicycles","26500 CARL BOYER DR","SANTA CLARITA",,"918-07362-0616","0616","07362","CA0190006","SANTA CLARITA VALLEY","N"
18591648,"2018-05-26 15:00:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","11600 WASHINGTON BLVD","PICO RIVERA","90660","918-03733-1576","1576","03733","CA0190015","PICO RIVERA","N"
18591607,"2018-05-26 15:15:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","2700 W FOOTHILL BLVD","LA CRESCENTA","91214","918-01020-1286","1286","01020","CA0190012","CRESCENTA VALLEY","N"
18591658,"2018-05-26 15:21:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","39500 10TH ST W","PALMDALE",,"918-07717-2619","2619","07717","CA01900W9","PALMDALE","N"
18591625,"2018-05-26 16:15:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","800 W ALONDRA BLVD","COMPTON","90220","918-07366-2836","2836","07366","CA0190042","COMPTON","N"
18592264,"2018-05-26 16:15:00","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","24800 WALNUT ST","LOMITA","90717","918-01986-1710","1710","01986","CA0190017","LOMITA","N"
18591715,"2018-05-26 16:25:00","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","1800 E AVENUE J","LANCASTER","93536","918-10411-1135","1135","10411","CA0190024","LANCASTER","N"
18591689,"2018-05-26 17:06:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","3500 SOUTH ST","LAKEWOOD","90712","918-11887-1320","1320","11887","CA0190013","LAKEWOOD","N"
18592742,"2018-05-26 17:07:30","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","44700 VALLEY CENTRAL WAY","LANCASTER",,"918-10482-1127","1127","10482","CA0190024","LANCASTER","N"
18592014,"2018-05-26 18:30:00","385","THEFT, PETTY: Auto Parts And Accessories","1400 S GARFIELD AVE","LOS ANGELES",,"918-07937-0287","0287","07937","CA0190002","EAST LOS ANGELES","N"
18591741,"2018-05-26 19:02:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","3900 SIERRA HWY","ACTON","93510","918-07727-2646","2646","07727","CA01900W9","PALMDALE","N"
18592141,"2018-05-26 19:02:30","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","24400 TOWN CENTER DR","VALENCIA",,"918-07386-0608","0608","07386","CA0190006","SANTA CLARITA VALLEY","N"
18591728,"2018-05-26 19:07:47","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","200 CITADAL DR","COMMERCE","90040","918-07912-0245","0245","07912","CA0190002","EAST LOS ANGELES","N"
18595459,"2018-05-26 19:30:00","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","16900 HATTER AVE","BELLFLOWER","90706","918-12150-1335","1335","12150","CA0190013","LAKEWOOD","N"
18591764,"2018-05-26 19:45:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","6600 SOUTH ST","LAKEWOOD","90712","918-11889-1326","1326","11889","CA0190013","LAKEWOOD","N"
18591782,"2018-05-26 20:00:00","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","300 E BONITA AVE","SAN DIMAS",,"918-02760-0815","0815","02760","CA0190008","SAN DIMAS","N"
18591807,"2018-05-26 20:33:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","200 UNIVERSAL CITY PLAZA","UNIVERSAL CITY","91608","918-03410-0980","0980","03410","CA0190009","WEST HOLLYWOOD","N"
18605289,"2018-05-26 20:45:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","18700 PACIFIC COAST HWY","MALIBU","90265","918-03446-1028","1028","03446","CA0190022","MALIBU/LOST HILLS","N"
18591792,"2018-05-26 20:49:33","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)",,,,"918-11890-1321","1321","11890","CA0190013","LAKEWOOD","N"
18591827,"2018-05-26 20:54:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","13400 SOUTH ST","CERRITOS","90703","918-02371-2316","2316","02371","CA01900R7","CERRITOS","N"
18591547,"2018-05-26 22:00:00","087","GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)","5500 N CITRUS AVE","COVINA",,"918-02756-0862","0862","02756","CA0190008","SAN DIMAS","N"
18591881,"2018-05-26 22:15:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","7200 SANTA MONICA BLVD","WEST HOLLYWOOD","90046","918-03412-0989","0989","03412","CA0190009","WEST HOLLYWOOD","N"
18592095,"2018-05-26 22:29:20","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","700 CITADEL DR","WALNUT","91789","918-03386-2914","2914","03386","CA0190020","WALNUT","N"
18591895,"2018-05-26 22:30:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","9900 FLOWER ST","BELLFLOWER","90706","918-11897-1334","1334","11897","CA0190013","LAKEWOOD","N"
18592037,"2018-05-26 23:00:00","085","GRAND THEFT: Auto Parts And Accessories","15700 S WILMINGTON AVE","COMPTON",,"918-07388-2851","2851","07388","CA0190042","COMPTON","N"
18591874,"2018-05-26 23:00:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","24800 PICO CANYON RD","STEVENSON RANCH",,"918-07373-0664","0664","07373","CA0190006","SANTA CLARITA VALLEY","N"
18591876,"2018-05-26 23:00:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","24800 PICO CANYON RD","STEVENSON RANCH",,"918-07374-0664","0664","07374","CA0190006","SANTA CLARITA VALLEY","N"
18591893,"2018-05-26 23:00:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","31800 CASTAIC RD","CASTAIC","91384","918-07375-0679","0679","07375","CA0190006","SANTA CLARITA VALLEY","N"
18590072,"2018-05-24 17:15:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","300 E AVENUE S","PALMDALE",,"918-07628-2602","2602","07628","CA01900W9","PALMDALE","N"
18589750,"2018-05-24 18:27:41","385","THEFT, PETTY: Auto Parts And Accessories","14500 HORST AVE","NORWALK","90650","918-08037-0456","0456","08037","CA0190004","NORWALK","N"
18590202,"2018-05-24 18:30:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1200 VIA ESPERANZA","SAN DIMAS","91773","918-02723-0817","0817","02723","CA0190008","SAN DIMAS","N"
18589834,"2018-05-24 18:35:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","3900 MONTEITH DR","LOS ANGELES","90043","918-01297-2768","2768","01297","CA0190065","MARINA DEL REY","N"
18590554,"2018-05-24 21:00:00","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","3200 E MARIA ST","RANCHO DOMINGUEZ","90220","918-05448-1692","1692","05448","CA0190016","CARSON","N"
18589995,"2018-05-24 22:45:00","386","THEFT, PETTY: Bicycles","6200 MORRILL AVE","WHITTIER","90606","918-03692-1575","1575","03692","CA0190015","PICO RIVERA","N"
18597240,"2018-05-25 02:00:00","085","GRAND THEFT: Auto Parts And Accessories","19700 DELIGHT ST","CANYON COUNTRY","91351","918-07651-0612","0612","07651","CA0190006","SANTA CLARITA VALLEY","N"
18590614,"2018-05-25 02:12:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","4200 SADDLE BACK RD","PALMDALE","93552","918-07650-2607","2607","07650","CA01900W9","PALMDALE","N"
18590134,"2018-05-25 03:15:00","342","VEHICLE BURGLARY: Truck/Cargo Van Burglary","400 DRIFTON AVE","SAN DIMAS","91773","918-02718-0814","0814","02718","CA0190008","SAN DIMAS","N"
18593622,"2018-05-25 08:30:00","084","GRAND THEFT: From Unlocked Auto","13300 METTLER AVE","LOS ANGELES","90061","918-07839-2141","2141","07839","CA01900V3","CENTURY","N"
18590611,"2018-05-25 12:17:30","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","29000 WESTERN AVE","RANCHO PALOS VERDES","90275","918-01957-1746","1746","01957","CA0190017","LOMITA","N"
18590707,"2018-05-25 13:00:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","1000 W SEPULVEDA BLVD","HARBOR CITY","90710","918-05454-1698","1698","05454","CA0190016","CARSON","N"
18590674,"2018-05-25 13:56:30","386","THEFT, PETTY: Bicycles","4800 ADMIRALTY WAY","MARINA DEL REY","90292","918-01310-2761","2761","01310","CA0190065","MARINA DEL REY","N"
18599957,"2018-05-25 15:02:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","27700 SHANGRI LA DR","CANYON COUNTRY",,"918-07783-0613","0613","07783","CA0190006","SANTA CLARITA VALLEY","N"
18590736,"2018-05-25 15:20:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1100 E AVENUE J","LANCASTER",,"918-10326-1133","1133","10326","CA0190024","LANCASTER","N"
18593973,"2018-05-25 17:45:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","6200 E TELEGRAPH RD","COMMERCE",,"918-08041-0241","0241","08041","CA0190002","EAST LOS ANGELES","N"
18598476,"2018-05-25 21:26:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","900 W ARROW HWY","SAN DIMAS","91773","918-02905-0814","0814","02905","CA0190008","SAN DIMAS","N"
18592245,"2018-05-25 22:00:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","44900 LASZLO ST","LANCASTER",,"918-10449-1126","1126","10449","CA0190024","LANCASTER","N"
18591141,"2018-05-25 22:30:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","18600 GALE AVE","INDUSTRY","91744","918-06954-1418","1418","06954","CA0190014","INDUSTRY","N"
18591458,"2018-05-26 01:00:00","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","200 SENECA ST","WALNUT","91789","918-03366-2915","2915","03366","CA0190020","WALNUT","N"
18593977,"2018-05-26 02:00:00","087","GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)","9100 W SUNSET BLVD","WEST HOLLYWOOD",,"918-03490-0986","0986","03490","CA0190009","WEST HOLLYWOOD","N"
18591226,"2018-05-26 02:02:30","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","13400 BEACH BLVD","LA MIRADA",,"918-08111-0467","0467","08111","CA0190004","NORWALK","N"
18592470,"2018-05-26 02:15:00","387","THEFT, PETTY: From Bldgs (Church, School, Restaurant)","700 N ROBERTSON BLVD","WEST HOLLYWOOD","90069","918-03439-0972","0972","03439","CA0190009","WEST HOLLYWOOD","N"
18591269,"2018-05-26 04:35:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","3800 SAN GABRIEL RIVER PKWY","PICO RIVERA","90660","918-03725-1511","1511","03725","CA0190015","PICO RIVERA","N"
